"Run Fondo";"run_adm";"run_fm_l";"entidad_nombre_fm";"nombre_corto";"vigencia";"estado";"tipo";"razon_social";"fecha_deposito";"fecha_ultima_modificacion";"fecha_inicio";"nro_fecha_resolucion";"fecha_cumplimiento";"fecha_termino";"num_registro"
"8325";"96634320-6";"8325-9";FONDO MUTUO SCOTIA LIQUIDEZ DOLAR;LIQUIDEZ DOLAR;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2014-12-02;2018-12-10;2004-12-07;Res. 429 (07/12/2004);2004-12-13;2021-10-23;FM110139
"8885";"96634320-6";"8885-4";FONDO MUTUO SCOTIA MERCADOS DESARROLLADOS;MERCADOS DESARROLLAD;No Vigente;;"6-FM DE LIBRE INVERSION";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2015-02-25;2017-06-16;2012-01-04;Res. 373 (04/01/2012);2012-01-26;2021-06-12;FM110082
"8828";"96634320-6";"8828-5";FONDO MUTUO SCOTIA mercados emergentes;mercados emergentes;No Vigente;;"6-FM DE LIBRE INVERSION";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2013-03-13;2015-02-25;2011-02-21;Res. 706 (21/02/2011);2011-03-04;2017-04-22;FM110080
"8858";"96634320-6";"8858-7";FONDO MUTUO SCOTIA MILA;MILA;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2014-12-11;2018-12-10;2011-03-18;Res. 115 (18/03/2011);2011-03-18;2021-02-14;FM110119
"8392";"96634320-6";"8392-5";FONDO MUTUO SCOTIA MIXTO;SCOTIA MIXTO;No Vigente;;"4-FM MIXTO";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2015-02-25;2016-07-14;2005-11-15;Res. 567 (15/11/2005);2005-11-23;2021-04-17;FM110083
"8582";"96634320-6";"8582-0";FONDO MUTUO SCOTIA MIXTO MUNDIAL;MIXTO MUNDIAL;No Vigente;;"4-FM MIXTO";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;;;;Res. 77 ();;2009-03-06;
"8757";"96634320-6";"8757-2";FONDO MUTUO SCOTIA MONETARIO I;MONETARIO I;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2014-11-21;2018-12-10;2009-10-15;Res. 175 (15/10/2009);2009-10-15;2021-09-11;FM110141
"8952";"96634320-6";"8952-4";FONDO MUTUO SCOTIA MONETARIO NOMINAL;MONETARIO NOMINAL;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2014-12-02;2018-12-10;2012-09-03;-;2012-09-03;2021-09-11;FM120585
"9166";"96634320-6";"9166-9";FONDO MUTUO SCOTIA MONETARIO XIX;MONETARIO XIX;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2018-05-03;2018-12-10;2015-04-06;-;2015-04-08;2021-09-11;FM150907
"9065";"96634320-6";"9065-4";FONDO MUTUO SCOTIA MONETARIO XVIII;MONETARIO XVIII;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2016-11-03;2018-12-10;2014-04-01;-;2014-04-02;2021-09-11;FM140699
"9253";"96634320-6";"9253-3";FONDO MUTUO SCOTIA MONETARIO XX;MONETARIO XX;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2018-06-06;2018-12-10;2015-11-02;-;2015-11-05;2021-09-11;FM150994
"8111";"96634320-6";"8111-6";FONDO MUTUO SCOTIA MONEY MARKET;MONEY MARKET;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2014-12-02;2018-12-10;1997-06-10;Res. 140 (10/06/1997);1997-06-10;2021-09-11;FM110113
"8079";"96634320-6";"8079-9";FONDO MUTUO SCOTIA OPTIMO;OPTIMO;No Vigente;;"4-FM MIXTO";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2011-07-22;;1995-07-03;Res. 127 (03/07/1995);1995-07-03;2011-12-10;FM110084
"8907";"96634320-6";"8907-9";FONDO MUTUO SCOTIA OPTIMO;OPTIMO;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2015-02-25;2016-07-14;2011-12-11;Res. 127 (11/12/2011);2011-12-11;2021-08-14;FM110543
"8068";"96634320-6";"8068-3";FONDO MUTUO SCOTIA PATRIMONIO ACCIONES;PATRIMONIO ACCIONES;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2015-09-28;2016-06-15;1993-08-04;Res. 33 (04/08/1993);1993-08-04;2018-08-25;FM110085
"8188";"96634320-6";"8188-4";FONDO MUTUO SCOTIA PERMANENCIA;PERMANENCIA;No Vigente;;"6-FM DE LIBRE INVERSION";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2015-02-25;2017-01-13;2001-04-09;Res. 71 (09/04/2001);2001-05-10;2021-05-22;FM110070
"8255";"96634320-6";"8255-4";FONDO MUTUO SCOTIA PRIORIDAD;PRIORIDAD;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2017-01-31;2017-08-21;2002-12-17;Res. 471 (17/12/2002);2003-02-13;2018-07-28;FM110072
"9156";"96634320-6";"9156-1";FONDO MUTUO SCOTIA PROGRESO;SCOTIA PROGRESO;No Vigente;;"6-FM DE LIBRE INVERSION";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2015-03-06;;2015-03-06;-;;2017-02-11;FM150889
"8966";"96634320-6";"8966-4";FONDO MUTUO SCOTIA RENTA BALANCEADA;RENTA BALANCEADA;No Vigente;;"6-FM DE LIBRE INVERSION";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2015-04-09;2018-12-10;2012-12-03;-;2012-12-03;2021-05-22;FM120599
"8583";"96634320-6";"8583-9";FONDO MUTUO SCOTIA RENTA FIJA MUNDIAL;RENTA FIJA MUNDIAL;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;;;;Res. 78 ();;2009-03-06;
"8609";"96634320-6";"8609-6";FONDO MUTUO SCOTIA RENTA NOMINAL;RENTA NOMINAL;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2014-12-02;2018-12-10;2008-06-20;Res. 197 (20/06/2008);2008-08-01;2021-08-14;FM110150
"8073";"96634320-6";"8073-K";FONDO MUTUO SCOTIA RETORNO;RETORNO;No Vigente;;"2-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;;;1994-08-16;Res. 109 (16/08/1994);1994-08-16;2003-12-09;
"8281";"96634320-6";"8281-3";FONDO MUTUO SCOTIA RETORNO (FUSIONADO RUN 8238);RETORNO;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;;;2003-12-10;Res. 109 (10/12/2003);2003-12-10;2005-11-19;
"8110";"96634320-6";"8110-8";FONDO MUTUO SCOTIA VALORIZA;VALORIZA;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.;2016-06-22;2017-08-21;1997-05-05;Res. 90 (05/05/1997);1997-05-05;2017-10-07;FM110087
"9521";"96767630-6";"9521-4";FONDO MUTUO SECOND BEST ACCIONES LATINOAMERICANAS – ASIA EMERGENTE;SB LATAM ASIA;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2017-09-29;;2017-10-04;-;2017-10-12;2019-06-07;FM171262
"9518";"96767630-6";"9518-4";FONDO MUTUO SECOND BEST ACCIONES LATINOAMERICAS – ASIA EMERGENTE;SECOND BEST ACCIONES;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2017-09-28;;;-;;2017-12-28;FM171259
"8963";"96767630-6";"8963-K";FONDO MUTUO SECOND BEST CHILE EE.UU. GARANTIZADO;"2ND BEST CHILE EEUU";No Vigente;;"7-FM ESTRUCTURADO";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2012-11-26;2013-01-28;2012-11-26;-;2012-11-26;2014-12-06;FM120596
"8999";"96767630-6";"8999-0";FONDO MUTUO SECOND BEST EUROPA CHINA GARANTIZADO;SB EUROPA CHINA;No Vigente;;"4-FM MIXTO";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2013-06-18;2013-06-21;;-;;2013-07-03;FM130632
"9002";"96767630-6";"9002-6";FONDO MUTUO SECOND BEST EUROPA CHINA GARANTIZADO;SB EUROPA CHINA;No Vigente;;"7-FM ESTRUCTURADO";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2013-07-10;2015-03-06;2013-06-24;-;2013-07-03;2015-07-27;FM130635
"8547";"96639280-0";"8547-2";FONDO MUTUO SECURITY AMERICA 106 GARANTIZADO;AMERICA 106 GARANTIZ;No Vigente;;"7-FM ESTRUCTURADO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;2007-12-10;Res. 548 (10/12/2007);2007-12-14;2010-11-02;
"8524";"96639280-0";"8524-3";FONDO MUTUO SECURITY LATINOAMERICANO;SECURITY LATINOAMERI;No Vigente;;"6-FM DE LIBRE INVERSION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2011-12-29;2012-06-20;2007-10-08;Res. 447 (08/10/2007);2007-10-11;2012-07-12;FM110473
"8523";"96639280-0";"8523-5";FONDO MUTUO SECURITY 9;SECURITY 9;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2011-12-29;2011-12-29;2007-10-08;Res. 414 (08/10/2007);2007-10-30;2013-01-10;FM110472
"8069";"96639280-0";"8069-1";FONDO MUTUO SECURITY ACCIONES;SECURITY ACCIONES;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2011-12-29;2011-12-29;1994-01-03;Res. 184 (03/01/1994);1994-01-03;2013-01-10;FM110460
"8307";"96639280-0";"8307-0";FONDO MUTUO SECURITY ACCIONES MID – SMALL CHILE CHILE;SECURITY ACCIONES MI;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2015-03-06;2016-02-15;2004-08-26;Res. 365 (26/08/2004);2004-09-07;2016-05-28;FM110262
"8613";"96639280-0";"8613-4";FONDO MUTUO SECURITY ASIATICO;ASIATICO;No Vigente;;"4-FM MIXTO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-06-04;2014-12-19;2008-04-12;Res. 236 (12/04/2008);2008-04-12;2015-10-02;FM110367
"8260";"96639280-0";"8260-0";FONDO MUTUO SECURITY BONOS LATINOAMERICANOS;BONOS LATINOAMERICAN;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2013-11-12;2014-12-19;2003-05-13;Res. 136 (13/05/2003);2003-07-03;2015-10-02;FM110358
"8612";"96639280-0";"8612-6";FONDO MUTUO SECURITY BRASIL;BRASIL;No Vigente;;"4-FM MIXTO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-06-01;2014-12-19;2008-04-12;Res. 236 (12/04/2008);2008-04-12;2015-10-02;FM110368
"8048";"96639280-0";"8048-9";FONDO MUTUO SECURITY CHECK;CHECK;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2016-03-22;2020-03-11;1992-06-02;Res. 112 (02/06/1992);1992-06-02;2020-08-12;FM110458
"8632";"96639280-0";"8632-0";FONDO MUTUO SECURITY CHILE 105 GARANTIZADO;CHILE 105 GARANTIZA;No Vigente;;"7-FM ESTRUCTURADO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;2008-08-18;Res. 411 (18/08/2008);2008-08-20;2011-08-02;
"8756";"96639280-0";"8756-4";FONDO MUTUO SECURITY CHILE LONG-SHORT;CHILE LONG-SHORT;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2011-08-23;2011-12-21;2009-10-19;Res. 644 (19/10/2009);2009-10-22;2012-01-01;FM110545
"8463";"96639280-0";"8463-8";FONDO MUTUO SECURITY CONFIANZA;CONFIANZA;No Vigente;;"2-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-06-01;2014-12-19;2006-09-21;Res. 135 (21/09/2006);2006-09-21;2015-10-02;FM110356
"8664";"96639280-0";"8664-9";FONDO MUTUO SECURITY CONFIANZA DÓLAR;CONFIANZA DOLAR;No Vigente;;"2-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-09-05;2014-12-19;2008-10-13;Res. 603 (13/10/2008);2008-10-13;2015-10-02;FM110369
"9073";"96639280-0";"9073-5";FONDO MUTUO SECURITY DEUDA CORPORATIVA LATINOAMERICANA I.G.;DCL I.G.;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2020-06-12;2020-07-24;2014-11-26;-;2014-12-11;2023-01-25;FM140710
"8697";"96639280-0";"8697-5";FONDO MUTUO SECURITY DEUDA LOCAL;DEUDA LOCAL;No Vigente;;"6-FM DE LIBRE INVERSION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2015-03-06;2016-02-15;2009-11-06;Res. 143 (06/11/2009);2009-11-06;2016-06-17;FM110261
"8298";"96639280-0";"8298-8";FONDO MUTUO SECURITY DIVERSIFICACION;DIVERSIFICACION;No Vigente;;"6-FM DE LIBRE INVERSION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-06-01;2014-12-19;2004-05-31;Res. 236 (31/05/2004);2004-06-01;2015-10-02;FM110361
"8229";"96639280-0";"8229-5";FONDO MUTUO SECURITY DOLAR BOND;DOLAR BOND;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;2001-11-19;Res. 353 (19/11/2001);2001-11-21;2004-08-17;
"8324";"96639280-0";"8324-0";FONDO MUTUO SECURITY DOLAR BOND;DOLAR BOND;No Vigente;;"4-FM MIXTO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2011-12-28;2012-06-28;2004-08-18;Res. 353 (18/08/2004);2004-08-18;2012-07-10;FM110463
"8453";"96639280-0";"8453-0";FONDO MUTUO SECURITY EMERGENTE;EMERGENTE;No Vigente;;"4-FM MIXTO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-06-01;2014-12-19;2006-08-24;Res. 376 (24/08/2006);2006-08-25;2015-10-02;FM110362
"8461";"96639280-0";"8461-1";FONDO MUTUO SECURITY ENERGY FUND;ENERGY FUND;No Vigente;;"6-FM DE LIBRE INVERSION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2011-12-29;2012-06-20;2006-11-27;Res. 401 (27/11/2006);2006-12-07;2013-01-10;FM110470
"8500";"96639280-0";"8500-6";FONDO MUTUO SECURITY ESTADOS UNIDOS;ESTADOS UNIDOS;No Vigente;;"4-FM MIXTO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-06-01;2014-12-23;2007-02-07;Res. 46 (07/02/2007);2007-02-08;2015-10-02;FM110365
"10434";"96639280-0";"10434-5";FONDO MUTUO SECURITY ESTRUCTURADO DOLAR;FM EST DOLAR;No Vigente;;"7-FM ESTRUCTURADO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2023-03-06;2023-03-28;;-;;2023-09-29;FM232193
"8337";"96639280-0";"8337-2";FONDO MUTUO SECURITY EURO BOND;SECURITY EURO BOND;No Vigente;;"4-FM MIXTO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;2005-01-03;Res. 546 (03/01/2005);2005-03-04;2006-06-03;
"8288";"96639280-0";"8288-0";FONDO MUTUO SECURITY EURO BOND;EURO BOND;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;;Res. 485 ();;2004-09-02;
"8958";"96639280-0";"8958-3";FONDO MUTUO SECURITY EVOLUCIÓN CHILE;SECURITY EVOLUCIÓN;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2015-03-06;2016-02-15;2012-09-22;-;2012-09-22;2016-07-01;FM120591
"8165";"96639280-0";"8165-5";FONDO MUTUO SECURITY EXPLORER;EXPLORER;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;2000-09-01;Res. 174 (01/09/2000);2000-09-01;2005-02-21;
"8361";"96639280-0";"8361-5";FONDO MUTUO SECURITY EXPLORER;EXPLORER;No Vigente;;"4-FM MIXTO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;2005-02-22;Res. 174 (22/02/2005);2005-02-22;2009-03-20;
"8661";"96639280-0";"8661-4";FONDO MUTUO SECURITY FIXED INCOME BRL;FIXED INCOME BRL;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-09-14;2015-03-06;2009-02-16;Res. 569 (16/02/2009);2009-03-12;2020-03-20;FM110474
"8666";"96639280-0";"8666-5";FONDO MUTUO SECURITY FIXED INCOME MXN;FIXED INCOME MXN;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;;Res. 637 ();;2009-06-26;
"8901";"96639280-0";"8901-K";FONDO MUTUO SECURITY FIXED RATE DEBT;FIXED RATE DEBT;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2011-12-15;;;-;;2012-06-04;FM110531
"8262";"96639280-0";"8262-7";FONDO MUTUO SECURITY FUNDACION;FUNDACION;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-06-01;2014-12-19;2003-05-13;Res. 137 (13/05/2003);2003-07-03;2015-10-02;FM110359
"8095";"96639280-0";"8095-0";FONDO MUTUO SECURITY GLOBAL INVESTMENT;GLOBAL INVESTMENT;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;1996-10-29;Res. 235 (29/10/1996);1996-10-29;2005-02-21;
"8814";"96639280-0";"8814-5";FONDO MUTUO SECURITY INDEX FUND CHILE MID & SMALL CAP;INDEX FUND CHILE MID;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2013-02-28;2015-03-06;2010-10-25;Res. 572 (25/10/2010);2010-10-25;2015-10-02;FM110477
"8567";"96639280-0";"8567-7";FONDO MUTUO SECURITY LATINOAMERICANO;LATINOAMERICANO;No Vigente;;"4-FM MIXTO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-06-01;2014-12-19;2007-12-27;Res. 643 (27/12/2007);2007-12-27;2015-10-02;FM110366
"8486";"96639280-0";"8486-7";FONDO MUTUO SECURITY LATINOAMÉRICA;SECURITY LATINOAMERI;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2015-04-07;2016-02-15;2006-12-21;Res. 544 (21/12/2006);2006-12-26;2016-06-24;FM110272
"8391";"96639280-0";"8391-7";FONDO MUTUO SECURITY LEADER 100 GARANTIZADO;LEADER 100 GARANTIZA;No Vigente;;"7-FM ESTRUCTURADO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;2005-10-17;Res. 562 (17/10/2005);2005-10-28;2008-10-01;
"8261";"96639280-0";"8261-9";FONDO MUTUO SECURITY LIQUIDEZ;LIQUIDEZ;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-10-29;2014-12-23;2003-05-13;Res. 136 (13/05/2003);2003-05-15;2015-09-22;FM110355
"8823";"96639280-0";"8823-4";FONDO MUTUO SECURITY LOCAL EMERGING DEBT;LOCAL EMERGING DEBT;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2019-08-21;2020-02-20;2011-04-12;Res. 686 (12/04/2011);2011-04-13;2020-11-25;FM110481
"8311";"96639280-0";"8311-9";FONDO MUTUO SECURITY MONEY MARKET;SECURITY MONEY MARKE;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2015-03-06;2016-02-15;2004-08-24;Res. 366 (24/08/2004);2004-08-26;2016-07-15;FM110253
"8572";"96639280-0";"8572-3";FONDO MUTUO SECURITY MONEY MARKET DÓLAR;MONEY MARKET DOLAR;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2015-03-06;2016-02-15;2008-01-15;Res. 14 (15/01/2008);2008-01-15;2016-05-07;FM110254
"8568";"96639280-0";"8568-5";FONDO MUTUO SECURITY MUNDO EMERGENTE;SECURITY MUNDO EMERG;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2015-04-13;2016-02-15;2007-12-27;Res. 650 (27/12/2007);2007-12-28;2016-05-28;FM110273
"8491";"96639280-0";"8491-3";FONDO MUTUO SECURITY NOMINAL;NOMINAL;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-06-01;2014-12-23;2006-12-28;Res. 603 (28/12/2006);2006-12-28;2015-10-02;FM110363
"8444";"96639280-0";"8444-1";FONDO MUTUO SECURITY OPPORTUNITY 105 GARANTIZADO II;OPPORTUNITY105 G.II;No Vigente;;"7-FM ESTRUCTURADO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;2007-04-09;Res. 343 (09/04/2007);2007-04-12;2009-10-15;
"8226";"96639280-0";"8226-0";FONDO MUTUO SECURITY PLUS;PLUS;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;;Res. 173 ();;2001-08-16;
"8065";"96639280-0";"8065-9";FONDO MUTUO SECURITY PREMIUM;PREMIUM;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;1993-06-23;Res. 142 (23/06/1993);1993-06-23;2005-02-21;
"8359";"96639280-0";"8359-3";FONDO MUTUO SECURITY PREMIUM;PREMIUM;No Vigente;;"2-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;2005-02-22;Res. 142 (22/02/2005);2005-02-22;2008-08-14;
"8258";"96639280-0";"8258-9";FONDO MUTUO SECURITY PREVISION;PREVISION;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-06-01;2014-12-23;2003-05-13;Res. 135 (13/05/2003);2003-06-26;2015-10-02;FM110357
"8790";"96639280-0";"8790-4";FONDO MUTUO SECURITY PROTECCION UF;PROTECCION UF;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2012-06-01;2014-12-23;2010-04-15;Res. 219 (15/04/2010);2010-04-16;2015-10-02;FM110370
"8817";"96639280-0";"8817-K";FONDO MUTUO SECURITY RECURSOS;RECURSOS;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;;Res. 589 ();;2011-06-30;
"8765";"96639280-0";"8765-3";FONDO MUTUO SECURITY RECURSOS;SECURITY RECURSOS;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;;;;Res. 798 ();;2010-08-10;
"8493";"96639280-0";"8493-K";FONDO MUTUO SECURITY RENTA DÓLAR;SECURITY RENTA DÓLAR;No Vigente;;"6-FM DE LIBRE INVERSION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2016-02-15;2017-03-20;2007-01-05;Res. 376 (05/01/2007);2007-01-05;2018-12-13;FM110260
"8409";"96639280-0";"8409-3";FONDO MUTUO SECURITY RENTA INTERNACIONAL;SECURITY RENTA INTER;No Vigente;;"6-FM DE LIBRE INVERSION";ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2015-03-06;2016-02-15;2006-01-25;Res. 26 (25/01/2006);2006-05-16;2018-12-13;FM110259
